No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah
207, 0203089,"SMA YADIKA 9, KOTA BEKASI",20252421,S,25,59.44,48.08,64.7,61.3,63.3,64.8,-,02,03,089
208, 0203090,"SMA YASFI, KOTA BEKASI",20223022,S,17,58.35,50.24,62.06,59.85,60.44,60.74,-,02,03,090
209, 0203092,"SMA YADIKA 11, KOTA BEKASI",20253915,S,111,62.68,51.5,62.41,60.9,64.53,61.69,-,02,03,092
210, 0203093,SMA NEGERI 16 BEKASI,20275048,N,150,64.51,52.19,63.43,63.95,62.85,65.92,-,02,03,093
211, 0203094,SMA NEGERI 17 BEKASI,20276429,N,108,64.61,52.72,63.1,62.22,64.24,62.66,-,02,03,094
212, 0203095,"SMA KRISTEN PENABUR HARAPAN INDAH, KOTA BEKASI",20253599,S,103,78.66,72.56,75.68,74.61,70.85,66.26,-,02,03,095
213, 0203096,"SMA VICTORY PLUS, KOTA BEKASI",20257330,S,33,70.18,76,60.08,54.02,57.88,65.61,-,02,03,096
214, 0203098,"SMA DHARMA PUTRA ADVENT, KOTA BEKASI",69759206,S,22,69.82,61.18,64.32,61.7,63.64,65,-,02,03,098
215, 0203099,"SMA GLOBAL PERSADA MANDIRI, KOTA BEKASI",69774554,S,25,65.36,56.16,66.3,61.8,63.7,63.1,-,02,03,099
216, 0203100,"SMA FUTURE GATE, KOTA BEKASI",20280604,S,24,69.5,54.83,63.65,61.15,56.15,61.25,-,02,03,100
217, 0203101,"SMA LABSCHOOL CIBUBUR, KOTA BEKASI",20276416,S,147,77.99,77.37,75.92,70.1,62.23,78.06,-,02,03,101
218, 0203102,SMA IT INSAN MANDIRI,69856206,S,20,62.5,54.2,65,70.13,65.75,65.88,-,02,03,102
219, 0203103,SMA IT AL-MUCHTAR,69856205,S,11,59.45,47.09,62.95,61.59,49.77,60,-,02,03,103
220, 0203104,SMA KRISTEN SAINT JOHN,69864697,S,17,63.06,54.59,64.12,58.68,63.38,62.79,-,02,03,104
221, 0203105,SMAIT AL-MARJAN,69820147,S,6,74,57.67,65.83,60.83,65.42,61.67,-,02,03,105
222, 0203106,SMA GALAJUARA,69856209,S,26,57.46,40.15,33.37,32.88,42.98,36.06,-,02,03,106
223, 0203107,SMA SULTHON AULIA BOARDING SCHOOL,69830492,S,36,72.33,71.11,57.78,62.99,68.89,87.29,-,02,03,107
224, 0203108,SMA NEGERI 18 BEKASI,69760562,N,80,67.38,50.73,59.63,56.53,62.66,61.28,-,02,03,108
225, 0203109,"SMA ISLAM AL-AZHAR 8 SUMMARECON, KOTA BEKASI",69774555,S,67,73.52,60.69,62.01,59.85,64.44,64.33,-,02,03,109
226, 0203110,"SMA KRISTEN PENABUR SUMMARECON, KOTA BEKASI",69870886,S,27,78.07,71.26,65.83,62.5,68.52,60.56,-,02,03,110
227, 0203111,"SMA QUANTUM INDONESIA, KOTA BEKASI",69856208,S,9,71.56,56.67,60.83,63.33,64.17,64.72,-,02,03,111
228, 0203112,"SMA ISLAM AL-AZHAR HARAPAN INDAH, KOTA BEKASI",69786316,S,22,73.09,57,66.14,62.27,60.68,62.61,-,02,03,112
229, 0203113,"SMA MUTIARA INDONESIA, KOTA BEKASI",69759856,S,2,70,56,68.75,60,50,60,-,02,03,113
230, 0203114,"SMA TAHFIZH NURJAMILAH, KOTA BEKASI",69900732,S,9,60.67,46,62.5,57.78,50,60.83,-,02,03,114
231, 0203501,"MA NEGERI 1 KOTA BEKASI, KOTA BEKASI",20277093,N,199,63.93,50.66,66.44,60.5,57.88,63.38,-,02,03,501
232, 0203502,"MA NEGERI 2 BEKASI, KOTA BEKASI",20277094,N,110,63.6,51.02,57.02,58.75,59.57,63.86,-,02,03,502
233, 0203504,"MA AL-MUAWANAH, KOTA BEKASI",20277100,S,19,59.26,53.16,64.34,65.39,54.21,58.42,-,02,03,504
234, 0203507,"MA ANNIDA AL-ISLAMY, KOTA BEKASI",20277103,S,29,62.48,51.72,70.6,78.19,59.66,63.1,-,02,03,507
235, 0203518,"MA AS-SYAFIIYAH 02, KOTA BEKASI",20277106,S,19,64.84,51.89,68.16,72.24,65.53,63.55,-,02,03,518
236, 0203520,"MA KHAIRUL BARIYYAH, KOTA BEKASI",20277110,S,8,72.5,46.5,68.13,66.25,58.75,67.81,-,02,03,520
237, 0203526,"MA AL-HASSAN, KOTA BEKASI",69788175,S,22,63.36,48.82,65.34,59.55,50.57,59.66,-,02,03,526
238, 0204001,"SMA NEGERI 1 BOGOR, KOTA BOGOR",20220342,N,323,78.12,75.57,75.34,74.57,69.42,75.36,-,02,04,001
239, 0204002,"SMA NEGERI 2 BOGOR, KOTA BOGOR",20238516,N,233,76.22,69.87,64.99,62.32,63.07,71.13,-,02,04,002
240, 0204003,"SMA NEGERI 3 BOGOR, KOTA BOGOR",20220332,N,299,77.99,73.64,80.97,76.51,71.85,76.66,-,02,04,003
241, 0204004,"SMA NEGERI 4 BOGOR, KOTA BOGOR",20220334,N,298,71.5,61.66,56.88,53.83,54.61,67.29,-,02,04,004
242, 0204005,"SMA NEGERI 5 BOGOR, KOTA BOGOR",20238517,N,245,76.61,73.58,65.49,71.41,70.55,76.41,-,02,04,005
243, 0204006,"SMA NEGERI 6 BOGOR, KOTA BOGOR",20220335,N,252,73.44,67.9,62.92,60.6,59.26,76.23,-,02,04,006
244, 0204007,"SMA NEGERI 7 BOGOR, KOTA BOGOR",20220336,N,213,69.19,58.08,49.44,42.62,44.8,63.27,-,02,04,007
245, 0204008,"SMA NEGERI 8 BOGOR, KOTA BOGOR",20220337,N,230,70.17,60.52,53.84,49.68,51.73,65.71,-,02,04,008
246, 0204009,"SMA NEGERI 9 BOGOR, KOTA BOGOR",20220338,N,228,76.02,67.82,62.41,58.02,55.69,72.08,-,02,04,009
247, 0204010,"SMA NEGERI 10 BOGOR, KOTA BOGOR",20220341,N,237,72.96,61.89,46.39,53.19,52.03,64.73,-,02,04,010
248, 0204011,"SMA AL AZHAR PLUS BOGOR, KOTA BOGOR",20220546,S,23,66.43,56.87,68.26,63.8,39.57,67.39,-,02,04,011
249, 0204012,"SMA AL GHAZALY, KOTA BOGOR",20220545,S,21,62.95,38.38,23.81,32.26,30.12,32.86,-,02,04,012
250, 0204013,"SMA ANANDA BOGOR, KOTA BOGOR",20220547,S,7,64.86,55.43,27.14,57.5,40.36,33.21,-,02,04,013
251, 0204015,"SMA BHAKTI INSANI BOGOR, KOTA BOGOR",20220520,S,20,66.1,53.6,31.38,26.63,37.5,32.25,-,02,04,015
252, 0204016,"SMA BHAKTI TARUNA BOGOR, KOTA BOGOR",20220435,S,17,42.24,31.06,22.35,19.85,21.32,25,-,02,04,016
253, 0204017,"SMA BINA BANGSA SEJAHTERA BOGOR, KOTA BOGOR",20220352,S,91,68.7,51.19,53.08,56.76,50.85,54.7,-,02,04,017
254, 0204018,"SMA BINA INSANI BOGOR, KOTA BOGOR",20220322,S,65,70.77,65.11,39.23,50.15,55.04,43.69,-,02,04,018
255, 0204019,"SMA BINA SEJAHTERA BOGOR, KOTA BOGOR",20220323,S,20,56.8,37.8,21.63,24.25,23.63,26.63,-,02,04,019
256, 0204021,"SMA BUDI MULIA BOGOR, KOTA BOGOR",20220325,S,131,74,60.27,44.87,50.38,55.67,51.28,-,02,04,021
257, 0204023,"SMA INSAN KAMIL BOGOR, KOTA BOGOR",20220327,S,111,70.74,65.57,70.79,67.75,56.67,69.48,-,02,04,023
258, 0204025,"SMA KAMANDAKA BOGOR, KOTA BOGOR",20220328,S,19,55.05,38.11,31.84,20.79,24.47,34.47,-,02,04,025
259, 0204026,"SMA KESATUAN BOGOR, KOTA BOGOR",20220329,S,52,77.12,67.62,51.92,52.79,59.57,52.74,-,02,04,026
260, 0204027,"SMA KOSGORO BOGOR, KOTA BOGOR",20220321,S,194,65.92,50.35,35.36,36.79,39.6,50.58,-,02,04,027
261, 0204028,"SMA KRISTEN TUNAS HARAPAN BOGOR, KOTA BOGOR",20220312,S,13,79.08,62.46,49.62,50,61.15,54.62,-,02,04,028
262, 0204029,"SMA KRISTEN YPK SATU BAKTI BOGOR, KOTA BOGOR",20220320,S,10,65.2,62,27,24.75,30,38,-,02,04,029
263, 0204030,"SMA MARDI YUANA BOGOR, KOTA BOGOR",20220313,S,51,73.96,59.57,41.13,47.94,56.03,51.86,-,02,04,030
264, 0204034,"SMA PESAT, KOTA BOGOR",20220316,S,42,66.24,51.33,28.99,38.1,36.43,48.87,-,02,04,034
265, 0204035,"SMA PGRI 1 BOGOR, KOTA BOGOR",20220317,S,53,66.68,51.74,52.69,45.47,41.51,52.17,-,02,04,035
266, 0204036,"SMA PGRI 3 BOGOR, KOTA BOGOR",20220318,S,85,69.13,50.66,43.35,34.76,45.38,50.03,-,02,04,036
267, 0204037,"SMA PGRI 4 BOGOR, KOTA BOGOR",20220319,S,35,62.91,39.37,27.57,24.07,32.36,45.79,-,02,04,037
268, 0204039,"SMA PUI KOTA BOGOR, KOTA BOGOR",20220331,S,23,56.26,51.3,25.43,30.65,63.26,62.5,-,02,04,039
269, 0204040,"SMA REGINA PACIS BOGOR, KOTA BOGOR",20220343,S,218,79.52,72.28,63.42,58.18,65.49,57.31,-,02,04,040
270, 0204041,"SMA RIMBA MADYA BOGOR, KOTA BOGOR",20220344,S,157,71.24,54.94,63.15,59.65,51.46,59.52,-,02,04,041
271, 0204044,"SMA TAMANSISWA BOGOR, KOTA BOGOR",20220347,S,11,58.36,34.18,25.23,20.23,28.86,33.64,-,02,04,044
272, 0204045,"SMA TARUNA ANDIGHA BOGOR, KOTA BOGOR",20220348,S,59,66.58,51.76,56.95,60.55,50.85,52.08,-,02,04,045
273, 0204049,"SMA YPHB BOGOR, KOTA BOGOR",20220330,S,107,69.01,67.33,46.94,48.6,46.87,60.21,-,02,04,049
274, 0204050,"SMA YZA 1 BOGOR, KOTA BOGOR",20220350,S,36,49.78,31.44,20.63,20.14,22.36,26.67,-,02,04,050
275, 0204053,"SMA BOGOR RAYA, KOTA BOGOR",20258093,S,18,62.67,75.11,46.81,46.94,46.39,53.19,-,02,04,053
276, 0204054,"SMA IT INSANTAMA, KOTA BOGOR",60726806,S,59,73.76,57.69,53.98,46.61,55.17,54.19,-,02,04,054
277, 0204055,"SMA IT UMMUL QURO, KOTA BOGOR",69775444,S,41,70.24,59.9,52.01,47.32,47.62,59.39,-,02,04,055
278, 0204501,"MA NEGERI 1 BOGOR, KOTA BOGOR",20277118,N,197,63.08,58.11,68.17,70.42,66.32,59.44,-,02,04,501
279, 0204502,"MA NEGERI 2 BOGOR, KOTA BOGOR",20277119,N,199,71.34,55.41,41.72,43.74,46.71,58.38,-,02,04,502
280, 0204505,"MA AL-GHAZALY BOGOR, KOTA BOGOR",20277122,S,14,64,49.57,62.86,61.96,58.93,59.11,-,02,04,505
281, 0204506,"MA AL-HAITSAM BOGOR, KOTA BOGOR",20277123,S,16,69.25,53.75,65.78,64.22,57.81,63.75,-,02,04,506
282, 0204514,"MA PUI BOGOR, KOTA BOGOR",20277132,S,5,75.2,62,75,70,67.5,70.5,-,02,04,514
283, 0205001,"SMA NEGERI 1 CIMAHI, KOTA CIMAHI",20224113,N,268,75.46,61.86,62.98,62.58,62.43,60.05,-,02,05,001
284, 0205002,"SMA NEGERI 2 CIMAHI, KOTA CIMAHI",20224139,N,288,76.39,68.58,68.87,67.25,64.14,71.23,-,02,05,002
285, 0205003,"SMA NEGERI 3 CIMAHI, KOTA CIMAHI",20224114,N,232,66.46,56.04,71.02,72.81,59.92,71.73,-,02,05,003
286, 0205004,"SMA NEGERI 4 CIMAHI, KOTA CIMAHI",20224109,N,248,64.69,53.65,66.19,60.09,57.33,62.26,-,02,05,004
287, 0205005,"SMA NEGERI 5 CIMAHI, KOTA CIMAHI",20224112,N,229,67.69,58.19,72.37,64.61,59.37,68.53,-,02,05,005
288, 0205006,"SMA NEGERI 6 CIMAHI, KOTA CIMAHI",20224108,N,172,63.92,51.98,65.96,60.52,60.36,65.65,-,02,05,006
289, 0205007,"SMA BUDI LUHUR, KOTA CIMAHI",20224115,S,8,65.25,45.25,60,60.63,47.19,61.56,-,02,05,007
290, 0205008,"SMA KARTIKA XIX-4, KOTA CIMAHI",20224110,S,11,64.73,50.55,65,60.91,47.5,59.09,-,02,05,008
291, 0205010,"SMA PASUNDAN 1 CIMAHI, KOTA CIMAHI",20224106,S,26,68.15,49.38,55.77,57.02,41.83,50.38,-,02,05,010
292, 0205011,"SMA PASUNDAN 2 CIMAHI, KOTA CIMAHI",20224105,S,51,60.27,45.41,43.43,44.12,35.05,48.28,-,02,05,011
293, 0205012,"SMA PASUNDAN 3 CIMAHI, KOTA CIMAHI",20224121,S,51,67.1,47.73,47.16,44.66,34.61,51.18,-,02,05,012
294, 0205013,"SMA PUTRA MANDIRI, KOTA CIMAHI",20224122,S,14,58,49.29,61.07,60,52.32,60,-,02,05,013
295, 0205014,"SMA SANTA MARIA 3, KOTA CIMAHI",20224124,S,45,71.24,56.89,58.33,55.28,62.33,58.67,-,02,05,014
296, 0205501,"MA NEGERI CIMAHI, KOTA CIMAHI",20277137,N,83,67.59,45.57,27.32,32.71,37.8,46.63,-,02,05,501
297, 0205505,"MA MULTI TEKNIK ASIH PUTERA, KOTA CIMAHI",20277138,S,20,66.3,46.3,35.5,34.63,57.13,46.5,-,02,05,505
298, 0206001,"SMA NEGERI 1 CIREBON, KOTA CIREBON",20222364,N,259,72.71,66.95,65.04,63.84,64.24,70.32,-,02,06,001
299, 0206002,"SMA NEGERI 2 CIREBON, KOTA CIREBON",20222365,N,337,74.07,65.62,66.63,62.66,65.45,69.68,-,02,06,002
300, 0206003,"SMA NEGERI 3 CIREBON, KOTA CIREBON",20222366,N,176,66.43,52.83,66.79,57.73,58.98,64.32,-,02,06,003
301, 0206004,"SMA NEGERI 4 CIREBON, KOTA CIREBON",20222367,N,174,67.51,50.13,42.73,39.71,43.2,56.67,-,02,06,004
302, 0206005,"SMA NEGERI 5 CIREBON, KOTA CIREBON",20222384,N,146,63.29,47.63,65.38,55.33,57.31,62.24,-,02,06,005
303, 0206006,"SMA NEGERI 6 CIREBON, KOTA CIREBON",20222311,N,175,72.63,57.98,47.87,51.96,51.2,61.99,-,02,06,006
304, 0206007,"SMA NEGERI 7 CIREBON, KOTA CIREBON",20222149,N,148,65.35,54.26,62.21,60.64,59.71,64.53,-,02,06,007
305, 0206008,"SMA NEGERI 8 CIREBON, KOTA CIREBON",20222166,N,112,64.36,48.73,64.62,58.04,56.36,58.26,-,02,06,008
306, 0206009,"SMA NEGERI 9 CIREBON, KOTA CIREBON",20222167,N,72,66,45.44,53.58,49.72,55.59,56.01,-,02,06,009
307, 0206012,"SMA ISLAM AL-AZHAR, KOTA CIREBON",20222382,S,53,64.91,48.04,53.58,47.59,55.71,51.7,-,02,06,012
308, 0206013,"SMA ISLAM TERPADU NUURUSSHIDIIQ, KOTA CIREBON",20222368,S,11,71.09,48.73,62.5,63.41,59.09,59.32,-,02,06,013
309, 0206014,"SMA KARTIKA XIX-5, KOTA CIREBON",20222383,S,7,66.57,49.43,60.36,53.93,51.43,66.07,-,02,06,014
310, 0206015,"SMA KRISTEN 1, KOTA CIREBON",20222370,S,85,73.36,72.09,72.44,69.74,71.85,71.18,-,02,06,015
311, 0206017,"SMA PUTRA NIRMALA, KOTA CIREBON",20222355,S,23,75.3,61.39,66.63,63.59,65.43,62.83,-,02,06,017
312, 0206018,"SMA SANTA MARIA 1, KOTA CIREBON",20222356,S,51,71.61,69.73,63.92,61.08,53.28,57.89,-,02,06,018
313, 0206020,"SMA SEKAR KEMUNING, KOTA CIREBON",20222358,S,17,60.82,52.71,69.26,60.29,57.65,69.71,-,02,06,020
314, 0206024,"SMA WIDYA UTAMA, KOTA CIREBON",20222362,S,7,67.71,50,62.86,58.93,56.79,64.64,-,02,06,024
315, 0206025,"SMA WINDU WACANA, KOTA CIREBON",20222363,S,11,65.27,47.45,62.27,57.73,53.41,60.23,-,02,06,025
316, 0206027,SMA KRISTEN TERANG BANGSA,60726457,S,12,69.83,57.83,62.08,58.75,59.17,59.58,-,02,06,027
317, 0206501,"MA NEGERI 2 CIREBON, KOTA CIREBON",20277141,N,112,62.64,51.86,69.08,67.05,65.27,59.42,-,02,06,501
318, 0206502,"MA NEGERI 3 CIREBON, KOTA CIREBON",20277142,N,187,62.89,49.53,65.72,63.89,65.82,59.65,-,02,06,502
319, 0206506,MA MADINATUNNAJAH,20277146,S,16,55.38,41.63,57.66,42.03,69.69,40.47,-,02,06,506
320, 0207001,SMA NEGERI 1 DEPOK,20223819,N,224,78.62,73.1,72.32,68.47,70.64,72.6,-,02,07,001
321, 0207002,SMA NEGERI 2 DEPOK,20223818,N,226,74.61,69.56,68.43,64.14,61.78,66.63,-,02,07,002
322, 0207003,SMA NEGERI 3 DEPOK,20223817,N,279,74.52,66.06,60.22,55.94,53.49,63.54,-,02,07,003
323, 0207004,SMA NEGERI 4 DEPOK,20229166,N,238,73.44,63.62,56.5,52.93,50.6,66.2,-,02,07,004
324, 0207005,SMA NEGERI 5 DEPOK,20229167,N,244,73.2,64.18,53.34,51.47,48.82,60.69,-,02,07,005
325, 0207006,SMA NEGERI 6 DEPOK,20229168,N,200,72.34,57.92,41.93,48.71,44.58,57.71,-,02,07,006
326, 0207007,"SMA AL-HASRA, KOTA DEPOK",20229140,S,60,65.77,51.73,62.25,54.5,59.83,61.25,-,02,07,007
327, 0207011,"SMA BINTARA, KOTA DEPOK",20229147,S,76,64.11,56.32,60.92,62.04,68.32,58.68,-,02,07,011
328, 0207013,"SMA BUDI UTOMO, KOTA DEPOK",20229149,S,19,62,36.95,26.84,25.13,54.74,31.45,-,02,07,013
329, 0207014,"SMA CAKRA BUANA, KOTA DEPOK",20229150,S,44,71.27,70.27,45.8,47.84,48.13,64.55,-,02,07,014
330, 0207016,"SMA ISLAM AN-NIZHOMIYAH, KOTA DEPOK",20229153,S,52,67.04,52.85,55.14,46.25,59.23,50.29,-,02,07,016
331, 0207018,"SMA ISLAM DARUSSALAM, KOTA DEPOK",20229155,S,24,59.08,47.33,65.21,58.75,51.88,58.44,-,02,07,018
332, 0207019,"SMA ISLAM DIAN DIDAKTIKA, KOTA DEPOK",20246430,S,38,75.42,72.47,64.93,64.01,57.89,68.62,-,02,07,019
333, 0207020,"SMA ISLAM TERPADU NURUL FIKRI, KOTA DEPOK",20229157,S,66,78.09,64.7,70.57,67.73,66.67,65.72,-,02,07,020
334, 0207021,"SMA ISLAM TERPADU RAFLESIA, KOTA DEPOK",20232526,S,17,64.94,53.65,35,40.74,60.44,36.47,-,02,07,021
335, 0207022,"SMA ISLAMIYAH SAWANGAN, KOTA DEPOK",20229156,S,12,66.67,51.67,66.25,61.25,48.33,65.21,-,02,07,022
336, 0207023,"SMA KASIH, KOTA DEPOK",20229158,S,17,64.82,48.35,30.74,36.91,55.59,42.5,-,02,07,023
337, 0207024,"SMA KHARISMAWITA, KOTA DEPOK",20229159,S,31,62.19,55.35,54.27,54.92,52.74,57.5,-,02,07,024
338, 0207025,"SMA AVICENNA CINERE, KOTA DEPOK",20229160,S,37,69.46,72.86,60.95,53.31,57.43,71.82,-,02,07,025
339, 0207026,"SMA LAZUARDI GLOBAL ISLAMIC SCHOOL, KOTA DEPOK",20247276,S,42,73.95,74.14,66.01,62.5,60.65,70.12,-,02,07,026
340, 0207027,"SMA MARDI YUANA, KOTA DEPOK",20229161,S,82,71.8,63.02,62.2,58.84,63.32,60.7,-,02,07,027
341, 0207029,"SMA MUHAMMADIYAH 1 PANCORAN MAS, KOTA DEPOK",20229163,S,31,65.42,43.94,45.97,42.34,50.89,44.03,-,02,07,029
342, 0207035,"SMA PGRI, KOTA DEPOK",20229171,S,32,69.88,47,48.2,49.61,59.92,53.52,-,02,07,035
343, 0207036,"SMA PONDOK DAUN, KOTA DEPOK",20252375,S,6,73,58.33,69.17,55,57.08,53.33,-,02,07,036
344, 0207037,"SMA PRIBADI, KOTA DEPOK",20229172,S,45,73.6,74.22,53.33,58.89,49.33,62.33,-,02,07,037
345, 0207038,"SMA PSKD VII, KOTA DEPOK",20229173,S,33,68,57.88,49.7,50,56.44,52.42,-,02,07,038
346, 0207039,"SMA PUTRA BANGSA, KOTA DEPOK",20229174,S,52,63.23,51.58,35.53,32.4,53.94,49.42,-,02,07,039
347, 0207040,"SMA SEJAHTERA 1, KOTA DEPOK",20229175,S,213,70.37,55.75,42.48,40.99,41.53,57.83,-,02,07,040
348, 0207041,"SMA TADIKA PERTIWI CINERE, KOTA DEPOK",20229176,S,12,62.5,50.67,62.71,59.79,55.21,60.83,-,02,07,041
349, 0207044,"SMA ALMANAR AZHARI, KOTA DEPOK",20229141,S,8,70.25,61.75,68.75,66.25,59.69,62.81,-,02,07,044
350, 0207048,"SMA YAPAN INDONESIA, KOTA DEPOK",20229185,S,14,63.14,50.43,60.36,62.5,49.11,56.07,-,02,07,048
351, 0207049,"SMA YAPEMRI, KOTA DEPOK",20229183,S,78,63.72,49.92,55.51,64.17,67.63,59.23,-,02,07,049
352, 0207051,"SMA YASPEN TUGU IBU, KOTA DEPOK",20229186,S,99,66.55,56.4,58.41,60,59.27,57.37,-,02,07,051
353, 0207054,"SMA IT PESANTREN NURURRAHMAN, KOTA DEPOK",20268809,S,27,73.04,56.89,53.7,52.59,62.13,55.37,-,02,07,054
354, 0207055,"SMA IT DAARUL RAHMAN, KOTA DEPOK",20258166,S,35,67.14,52.34,27.86,35.29,48,46.14,-,02,07,055
355, 0207056,SMA YADIKA 12 DEPOK,20258514,S,14,70,58.29,40,44.46,45.36,61.79,-,02,07,056
356, 0207057,"SMA PERINTIS DEPOK, KOTA DEPOK",20229151,S,21,69.52,53.9,64.64,61.9,61.07,61.07,-,02,07,057
357, 0207058,SMA NEGERI 7 DEPOK,20268524,N,123,69.59,56.31,46.14,41.52,44.23,62.32,-,02,07,058
358, 0207059,SMA NEGERI 8 DEPOK,20270492,N,141,69.8,55.22,46.86,40.55,45.82,57.38,-,02,07,059
359, 0207061,SMA NEGERI 9 DEPOK,20276187,N,85,71.13,54.02,50.94,42.5,44.26,59.41,-,02,07,061
360, 0207062,"SMA ISLAM TERPADU TUNAS BANGSA, KOTA DEPOK",69862451,S,10,75.6,59,60,61.25,60.75,62.25,-,02,07,062
361, 0207064,SMA IBNU HAJAR BOARDING SCHOOL,69816259,S,29,69.66,62.83,63.97,63.71,63.1,63.36,-,02,07,064
362, 0207502,"MA AL-HAMIDIYAH, KOTA DEPOK",20277149,S,25,67.76,60.72,63.3,59.9,63.3,61.7,-,02,07,502
363, 0207504,"MA AL-JIHAD, KOTA DEPOK",20277152,S,24,71.08,58.5,66.46,64.38,61.98,67.92,-,02,07,504
364, 0207505,"MA AL-KARIMIYAH, KOTA DEPOK",20277153,S,35,55.94,42.11,40,38.5,51.57,43.64,-,02,07,505
365, 0207507,"MA AR-RAHMANIYAH, KOTA DEPOK",20277156,S,19,60.42,28.32,24.61,24.74,52.24,26.84,-,02,07,507
366, 0207508,"MA AR-RIDHO, KOTA DEPOK",20277157,S,14,71.43,52.86,73.04,68.39,56.79,61.25,-,02,07,508
367, 0207511,"MA DARUL ARQAM MUHAMMADIYAH, KOTA DEPOK",20277158,S,7,65.71,51.14,63.57,53.93,56.07,62.14,-,02,07,511
368, 0207513,"MA HIDAYATULLAH, KOTA DEPOK",20277160,S,23,63.57,52.61,62.28,59.35,54.46,58.91,-,02,07,513
369, 0207514,"MA ISLAMIYAH SAWANGAN, KOTA DEPOK",20277164,S,15,64.8,48.67,65.17,60.67,53.83,60.83,-,02,07,514
370, 0207524,"MA AL NAHDLAH , KOTA DEPOK",20277155,S,9,70.44,65.56,65,63.61,62.5,63.33,-,02,07,524
371, 0207525,"MA INTERNASIONAL TECHNO NATURA, KOTA DEPOK",20277163,S,7,73.71,67.71,62.86,65,60,64.29,-,02,07,525
372, 0208001,"SMA NEGERI 1 SUKABUMI, KOTA SUKABUMI",20221559,N,372,66.45,52.18,41.44,46.85,46.92,58.53,-,02,08,001
373, 0208002,"SMA NEGERI 2 SUKABUMI, KOTA SUKABUMI",20221560,N,154,68.06,45.31,33.07,38.15,38.56,46.43,-,02,08,002
374, 0208003,"SMA NEGERI 3 SUKABUMI, KOTA SUKABUMI",20221561,N,292,74.32,66.17,60.98,62.77,67.09,76.29,-,02,08,003
375, 0208004,"SMA NEGERI 4 SUKABUMI, KOTA SUKABUMI",20221562,N,215,71.27,55.18,44.95,49.01,42.84,54.51,-,02,08,004
376, 0208005,"SMA NEGERI 5 SUKABUMI, KOTA SUKABUMI",20221563,N,103,65.28,43.38,40.19,49.13,30.02,54.95,-,02,08,005
377, 0208006,"SMA ADVENT SUKABUMI, KOTA SUKABUMI",20221586,S,11,68.36,37.27,28.18,23.86,30.91,40.23,-,02,08,006
378, 0208007,"SMA HAYATAN THAYYIBAH, KOTA SUKABUMI",20221587,S,21,66.48,59.71,61.9,65.95,64.29,73.21,-,02,08,007
379, 0208008,"SMA KRISTEN BPK PENABUR, KOTA SUKABUMI",20221589,S,18,76.78,72.33,69.17,61.81,55.56,64.17,-,02,08,008
380, 0208009,"SMA MARDI YUANA, KOTA SUKABUMI",20221590,S,52,73.31,60.12,45.48,43.41,53.8,54.04,-,02,08,009
381, 0208010,"SMA MUHAMMADIYAH, KOTA SUKABUMI",20221591,S,41,62.54,41.27,37.74,45.12,37.5,58.72,-,02,08,010
382, 0208013,"SMA PELITA MADANIA, KOTA SUKABUMI",20221593,S,17,65.76,37.53,28.82,27.06,35.44,36.47,-,02,08,013
383, 0208015,"SMA TAMAN SISWA, KOTA SUKABUMI",20221575,S,16,61.75,44.5,24.06,25.16,27.03,35.16,-,02,08,015
384, 0208017,"SMA IT AL IZZAH, KOTA SUKABUMI",69916542,S,6,64.67,45.33,27.92,22.5,35.83,40.83,-,02,08,017
385, 0208501,"MA NEGERI 1 KOTA SUKABUMI, KOTA SUKABUMI",20277177,N,191,65.87,49.58,62.87,56.57,53.26,59.84,-,02,08,501
386, 0208502,"MA NEGERI 2 KOTA SUKABUMI, KOTA SUKABUMI",20221364,N,160,62.94,52.43,40.03,46.58,41.42,58.06,-,02,08,502
387, 0208507,"MA YLPI, KOTA SUKABUMI",20277181,S,10,71.6,54.2,66.75,63.5,57.75,61.5,-,02,08,507
388, 0208508,"MA JAMIATUL MUTAALIMIN, KOTA SUKABUMI",20277176,S,46,61.65,52.04,67.17,60.16,65.38,50.87,-,02,08,508
389, 0208509,"MA YASPI SYAMSUL ULUM, KOTA SUKABUMI",20277179,S,23,66,61.39,74.67,63.8,70.65,66.2,-,02,08,509
390, 0209001,"SMA NEGERI 1 TASIKMALAYA, KOTA TASIKMALAYA",20224511,N,303,73.56,59.75,70.84,68.39,69.14,69.79,-,02,09,001
391, 0209002,"SMA NEGERI 2 TASIKMALAYA, KOTA TASIKMALAYA",20224510,N,257,76.68,69.6,74.83,72.12,72.57,80.02,-,02,09,002
392, 0209003,"SMA NEGERI 3 TASIKMALAYA, KOTA TASIKMALAYA",20224509,N,203,70.17,59.73,70.37,63.93,61.65,70.33,-,02,09,003
393, 0209004,"SMA NEGERI 4 TASIKMALAYA, KOTA TASIKMALAYA",20224508,N,172,64.4,53.81,67.75,63.17,67.08,69.49,-,02,09,004
394, 0209005,"SMA NEGERI 5 TASIKMALAYA, KOTA TASIKMALAYA",20224507,N,229,68.67,56.18,68.54,63.38,64.21,69.38,-,02,09,005
395, 0209006,"SMA NEGERI 6 TASIKMALAYA, KOTA TASIKMALAYA",20224506,N,220,68.82,58.71,69.38,66.86,66.9,68.88,-,02,09,006
