No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
379.0, 2207,KABUPATEN JEMBRANA,9,1100,72.15,51.44,37.6,41.73,52.03,52.93,53.08,2019,22,BALI
380.0, 2208,KABUPATEN TABANAN,9,1417,74.69,57.62,37.28,45.08,54.02,54.5,55.77,2019,22,BALI
381.0, 2209,KABUPATEN BADUNG,8,2065,76.02,61.19,40.37,49.14,57.53,56.0,58.26,2019,22,BALI
382.0, 2301,KOTA MATARAM,10,1882,76.1,69.04,81.46,80.51,64.39,70.06,73.59,2015,23,NUSA TENGGARA BARAT
383.0, 2302,KOTA BIMA,7,1032,63.67,61.29,45.53,59.81,45.32,48.55,54.03,2015,23,NUSA TENGGARA BARAT
384.0, 2303,KABUPATEN LOMBOK BARAT,15,963,68.86,64.1,72.0,67.82,53.71,56.26,63.79,2015,23,NUSA TENGGARA BARAT
385.0, 2304,KABUPATEN LOMBOK UTARA,5,367,73.42,61.02,61.31,59.4,55.85,46.36,59.56,2015,23,NUSA TENGGARA BARAT
386.0, 2305,KABUPATEN LOMBOK TENGAH,20,1636,66.16,60.57,61.89,64.81,44.0,52.31,58.29,2015,23,NUSA TENGGARA BARAT
387.0, 2306,KABUPATEN LOMBOK TIMUR,24,1781,71.82,59.7,57.49,62.88,49.5,49.09,58.41,2015,23,NUSA TENGGARA BARAT
388.0, 2307,KABUPATEN SUMBAWA BARAT,8,307,71.97,68.35,72.31,68.55,61.63,63.1,67.65,2015,23,NUSA TENGGARA BARAT
389.0, 2308,KABUPATEN SUMBAWA,19,1367,70.26,63.19,65.48,75.63,53.23,64.38,65.36,2015,23,NUSA TENGGARA BARAT
390.0, 2309,KABUPATEN DOMPU,18,1316,53.39,44.72,33.9,48.71,30.48,40.69,41.98,2015,23,NUSA TENGGARA BARAT
391.0, 2310,KABUPATEN BIMA,34,2628,58.75,50.32,40.59,48.12,37.25,41.18,46.04,2015,23,NUSA TENGGARA BARAT
382.0, 2301,KOTA MATARAM,10,1932,70.54,56.14,56.64,54.29,45.44,58.55,56.93,2016,23,NUSA TENGGARA BARAT
383.0, 2302,KOTA BIMA,7,929,57.75,36.53,30.95,40.54,36.47,37.65,39.98,2016,23,NUSA TENGGARA BARAT
384.0, 2303,KABUPATEN LOMBOK BARAT,15,1053,61.71,46.8,45.49,49.79,33.03,44.32,46.86,2016,23,NUSA TENGGARA BARAT
385.0, 2304,KABUPATEN LOMBOK UTARA,6,350,65.16,45.75,34.66,36.63,37.03,44.45,43.95,2016,23,NUSA TENGGARA BARAT
386.0, 2305,KABUPATEN LOMBOK TENGAH,21,1699,63.26,45.7,41.32,44.24,37.0,47.91,46.57,2016,23,NUSA TENGGARA BARAT
387.0, 2306,KABUPATEN LOMBOK TIMUR,24,2158,64.82,52.13,56.19,54.23,33.53,51.97,52.15,2016,23,NUSA TENGGARA BARAT
388.0, 2307,KABUPATEN SUMBAWA BARAT,8,341,63.5,51.08,45.08,44.54,47.6,49.77,50.26,2016,23,NUSA TENGGARA BARAT
389.0, 2308,KABUPATEN SUMBAWA,20,1330,63.43,44.5,39.88,42.4,35.43,44.79,45.07,2016,23,NUSA TENGGARA BARAT
390.0, 2309,KABUPATEN DOMPU,18,1245,49.0,31.77,28.02,26.7,30.17,34.15,33.3,2016,23,NUSA TENGGARA BARAT
391.0, 2310,KABUPATEN BIMA,34,2591,52.23,34.45,30.51,31.48,32.51,35.14,36.05,2016,23,NUSA TENGGARA BARAT
382.0, 2301,KOTA MATARAM,10,2037,73.59,61.11,40.83,46.03,55.03,47.4,55.85,2017,23,NUSA TENGGARA BARAT
383.0, 2302,KOTA BIMA,7,993,61.75,41.33,31.12,38.55,43.25,36.53,42.84,2017,23,NUSA TENGGARA BARAT
384.0, 2303,KABUPATEN LOMBOK BARAT,15,1109,66.74,45.66,31.72,39.53,44.22,38.12,45.78,2017,23,NUSA TENGGARA BARAT
385.0, 2304,KABUPATEN LOMBOK UTARA,7,465,63.67,41.3,28.52,39.55,42.13,35.25,42.54,2017,23,NUSA TENGGARA BARAT
386.0, 2305,KABUPATEN LOMBOK TENGAH,21,1829,64.41,42.91,32.17,42.14,45.71,39.79,45.05,2017,23,NUSA TENGGARA BARAT
387.0, 2306,KABUPATEN LOMBOK TIMUR,25,2408,66.73,44.64,33.41,43.13,46.67,39.73,46.47,2017,23,NUSA TENGGARA BARAT
388.0, 2307,KABUPATEN SUMBAWA BARAT,8,394,69.43,49.54,33.5,46.31,48.97,46.81,49.94,2017,23,NUSA TENGGARA BARAT
389.0, 2308,KABUPATEN SUMBAWA,20,1406,66.36,48.28,32.5,40.22,46.61,41.08,47.21,2017,23,NUSA TENGGARA BARAT
390.0, 2309,KABUPATEN DOMPU,18,1319,51.59,38.81,26.11,34.87,34.91,29.74,36.77,2017,23,NUSA TENGGARA BARAT
391.0, 2310,KABUPATEN BIMA,35,2776,51.97,36.4,28.35,34.04,37.97,30.98,37.13,2017,23,NUSA TENGGARA BARAT
382.0, 2301,KOTA MATARAM,10,2255,73.03,62.48,42.07,47.55,49.67,52.55,57.1,2018,23,NUSA TENGGARA BARAT
383.0, 2302,KOTA BIMA,7,1068,63.01,45.62,29.83,35.09,44.26,38.82,44.32,2018,23,NUSA TENGGARA BARAT
384.0, 2303,KABUPATEN LOMBOK BARAT,15,1256,63.62,43.99,28.61,36.58,46.67,38.74,43.95,2018,23,NUSA TENGGARA BARAT
385.0, 2304,KABUPATEN LOMBOK UTARA,7,442,65.77,46.69,27.87,35.69,42.91,40.72,45.22,2018,23,NUSA TENGGARA BARAT
386.0, 2305,KABUPATEN LOMBOK TENGAH,21,1955,64.44,45.41,29.17,37.64,45.83,41.02,45.11,2018,23,NUSA TENGGARA BARAT
387.0, 2306,KABUPATEN LOMBOK TIMUR,25,2502,67.67,48.11,32.51,38.38,47.07,43.69,47.94,2018,23,NUSA TENGGARA BARAT
388.0, 2307,KABUPATEN SUMBAWA BARAT,8,443,67.3,49.96,32.62,35.39,46.15,53.13,49.75,2018,23,NUSA TENGGARA BARAT
389.0, 2308,KABUPATEN SUMBAWA,20,1447,67.54,49.44,33.33,40.67,48.41,43.62,48.62,2018,23,NUSA TENGGARA BARAT
390.0, 2309,KABUPATEN DOMPU,18,1316,54.26,37.13,24.99,31.84,41.55,33.74,37.6,2018,23,NUSA TENGGARA BARAT
391.0, 2310,KABUPATEN BIMA,35,2994,52.95,35.24,25.08,33.09,42.0,33.89,36.89,2018,23,NUSA TENGGARA BARAT
382.0, 2301,KOTA MATARAM,10,2203,76.82,58.93,42.17,50.03,49.74,53.91,57.64,2019,23,NUSA TENGGARA BARAT
383.0, 2302,KOTA BIMA,7,1007,63.5,44.44,32.69,37.47,43.26,43.92,45.85,2019,23,NUSA TENGGARA BARAT
384.0, 2303,KABUPATEN LOMBOK BARAT,15,1207,65.55,45.1,32.7,38.54,41.49,44.03,46.51,2019,23,NUSA TENGGARA BARAT
385.0, 2304,KABUPATEN LOMBOK UTARA,6,460,64.2,43.26,31.33,38.4,38.88,44.23,45.5,2019,23,NUSA TENGGARA BARAT
386.0, 2305,KABUPATEN LOMBOK TENGAH,21,1948,66.25,46.05,33.33,42.92,46.7,45.7,47.79,2019,23,NUSA TENGGARA BARAT
387.0, 2306,KABUPATEN LOMBOK TIMUR,25,2416,71.07,48.32,35.5,43.24,46.65,48.21,50.57,2019,23,NUSA TENGGARA BARAT
388.0, 2307,KABUPATEN SUMBAWA BARAT,8,446,69.61,50.11,37.24,46.28,51.09,53.54,52.38,2019,23,NUSA TENGGARA BARAT
389.0, 2308,KABUPATEN SUMBAWA,21,1638,69.13,46.88,35.12,43.09,45.55,48.66,49.67,2019,23,NUSA TENGGARA BARAT
390.0, 2309,KABUPATEN DOMPU,18,1285,53.41,39.36,30.0,37.01,39.73,39.85,40.57,2019,23,NUSA TENGGARA BARAT
391.0, 2310,KABUPATEN BIMA,38,2884,52.18,37.76,30.1,36.33,42.58,39.37,39.8,2019,23,NUSA TENGGARA BARAT
392.0, 2401,KOTA KUPANG,12,1697,69.53,64.08,59.37,65.91,34.49,54.72,58.02,2015,24,NUSA TENGGARA TIMUR
393.0, 2402,KABUPATEN KUPANG,29,1146,59.58,54.42,38.14,50.11,27.62,42.56,45.41,2015,24,NUSA TENGGARA TIMUR
394.0, 2403,KABUPATEN T T S,18,825,63.87,60.37,51.9,55.67,40.48,52.37,54.11,2015,24,NUSA TENGGARA TIMUR
395.0, 2404,KABUPATEN TTU,21,720,64.3,47.77,25.59,34.41,29.35,31.13,38.76,2015,24,NUSA TENGGARA TIMUR
396.0, 2405,KABUPATEN BELU,5,334,67.14,45.92,27.35,31.1,34.78,35.69,40.33,2015,24,NUSA TENGGARA TIMUR
397.0, 2406,KABUPATEN ALOR,12,501,62.37,44.09,27.55,31.58,30.37,30.55,37.75,2015,24,NUSA TENGGARA TIMUR
398.0, 2407,KABUPATEN FLORES TIMUR,8,348,70.09,45.59,27.57,32.7,31.86,37.98,40.97,2015,24,NUSA TENGGARA TIMUR
399.0, 2408,KABUPATEN SIKKA,7,356,75.18,54.09,29.88,33.15,40.87,42.75,45.99,2015,24,NUSA TENGGARA TIMUR
400.0, 2409,KABUPATEN ENDE,9,321,71.51,47.85,27.72,34.94,35.2,38.0,42.54,2015,24,NUSA TENGGARA TIMUR
401.0, 2410,KABUPATEN NGADA,5,253,70.38,43.93,27.14,31.33,34.38,36.61,40.63,2015,24,NUSA TENGGARA TIMUR
402.0, 2411,KABUPATEN MANGGARAI,13,402,71.69,59.89,40.59,45.36,48.11,41.94,51.26,2015,24,NUSA TENGGARA TIMUR
403.0, 2412,KABUPATEN SUMBA TIMUR,8,559,68.42,51.81,26.73,32.93,35.6,34.46,41.66,2015,24,NUSA TENGGARA TIMUR
404.0, 2413,KABUPATEN SUMBABARAT,3,178,63.25,60.6,34.86,32.84,40.5,38.75,45.13,2015,24,NUSA TENGGARA TIMUR
405.0, 2414,KABUPATEN LEMBATA,4,169,74.6,54.62,30.09,36.12,43.12,47.95,47.75,2015,24,NUSA TENGGARA TIMUR
406.0, 2415,KABUPATEN ROTE NDAO,8,483,72.51,70.71,61.74,68.16,48.26,67.52,64.82,2015,24,NUSA TENGGARA TIMUR
407.0, 2416,KABUPATEN MANGGARAI BARAT,13,328,67.32,53.45,31.7,40.1,40.84,37.76,45.2,2015,24,NUSA TENGGARA TIMUR
408.0, 2417,KABUPATEN NAGEKEO,5,184,70.14,42.95,29.79,29.69,35.79,36.2,40.76,2015,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,2,62,59.08,34.47,21.85,25.37,27.09,27.69,32.59,2015,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,5,259,51.23,47.36,30.14,28.91,29.64,34.75,37.01,2015,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGARAI TIMUR,25,483,65.39,53.13,36.12,43.84,39.52,35.71,45.62,2015,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,6,297,59.73,35.9,22.41,25.44,26.89,30.63,33.5,2015,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,8,351,51.21,40.14,25.44,26.49,25.71,29.24,33.04,2015,24,NUSA TENGGARA TIMUR
392.0, 2401,KOTA KUPANG,13,1894,60.71,44.56,33.13,45.67,32.36,47.2,43.94,2016,24,NUSA TENGGARA TIMUR
393.0, 2402,KABUPATEN KUPANG,33,1249,53.69,38.39,30.27,35.69,34.77,43.65,39.41,2016,24,NUSA TENGGARA TIMUR
394.0, 2403,KABUPATEN T T S,20,854,59.6,51.4,49.16,57.98,49.77,50.9,53.14,2016,24,NUSA TENGGARA TIMUR
395.0, 2404,KABUPATEN T T U,21,770,58.96,37.79,27.54,28.1,34.09,34.77,36.88,2016,24,NUSA TENGGARA TIMUR
396.0, 2405,KABUPATEN BELU,6,336,58.59,35.24,29.9,29.24,38.55,38.89,38.4,2016,24,NUSA TENGGARA TIMUR
397.0, 2406,KABUPATEN ALOR,19,562,54.72,38.43,32.96,33.18,35.24,38.39,38.82,2016,24,NUSA TENGGARA TIMUR
398.0, 2407,KABUPATEN FLORES TIMUR,12,344,62.56,34.4,29.86,33.01,36.9,40.41,39.52,2016,24,NUSA TENGGARA TIMUR
399.0, 2408,KABUPATEN SIKKA,8,418,64.93,39.32,28.67,27.59,37.92,41.79,40.04,2016,24,NUSA TENGGARA TIMUR
400.0, 2409,KABUPATEN ENDE,9,394,63.47,36.33,28.15,29.77,33.79,37.68,38.2,2016,24,NUSA TENGGARA TIMUR
401.0, 2410,KABUPATEN NGADA,5,308,62.63,34.32,26.76,26.42,33.11,37.9,36.86,2016,24,NUSA TENGGARA TIMUR
402.0, 2411,KABUPATEN MANGGARAI,14,459,64.39,48.42,41.81,43.28,45.82,44.45,48.03,2016,24,NUSA TENGGARA TIMUR
403.0, 2412,KABUPATEN SUMBA TIMUR,12,633,60.06,39.21,30.04,30.07,36.02,35.06,38.41,2016,24,NUSA TENGGARA TIMUR
404.0, 2413,KABUPATEN SUMBA BARAT,4,173,57.26,35.68,25.74,26.17,37.02,34.1,36.0,2016,24,NUSA TENGGARA TIMUR
405.0, 2414,KABUPATEN LEMBATA,4,180,66.1,36.91,30.79,32.04,38.17,43.89,41.32,2016,24,NUSA TENGGARA TIMUR
406.0, 2415,KABUPATEN ROTE NDAO,8,440,54.67,42.94,24.65,33.35,26.01,35.97,36.27,2016,24,NUSA TENGGARA TIMUR
407.0, 2416,KABUPATEN MANGGARAI BARAT,15,359,61.87,44.5,41.53,41.73,48.31,42.79,46.79,2016,24,NUSA TENGGARA TIMUR
408.0, 2417,KABUPATEN NAGEKEO,5,181,61.79,34.81,29.32,28.7,38.09,38.46,38.53,2016,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,3,48,57.79,29.87,21.3,26.09,31.72,33.07,33.31,2016,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,7,441,41.65,39.8,25.98,28.68,29.74,35.48,33.56,2016,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGARAI TIMUR,34,576,59.06,48.91,47.81,39.4,46.81,46.42,48.07,2016,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,6,290,51.48,34.52,28.73,32.47,34.45,36.31,36.33,2016,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,15,397,50.25,30.9,22.62,24.45,27.8,27.68,30.62,2016,24,NUSA TENGGARA TIMUR
392.0, 2401,KOTA KUPANG,14,1911,62.31,44.4,28.15,36.46,37.44,40.67,43.61,2017,24,NUSA TENGGARA TIMUR
393.0, 2402,KABUPATEN KUPANG,38,1320,52.05,43.5,28.51,36.76,37.57,45.4,41.76,2017,24,NUSA TENGGARA TIMUR
394.0, 2403,KABUPATEN T T S,22,983,57.88,53.77,50.09,55.75,55.78,54.11,54.13,2017,24,NUSA TENGGARA TIMUR
395.0, 2404,KABUPATEN T T U,23,753,58.98,40.79,26.88,31.22,40.84,36.89,40.79,2017,24,NUSA TENGGARA TIMUR
396.0, 2405,KABUPATEN BELU,7,439,59.77,38.6,28.21,33.75,42.09,39.41,41.44,2017,24,NUSA TENGGARA TIMUR
397.0, 2406,KABUPATEN ALOR,18,515,54.19,38.46,27.85,36.87,39.68,41.05,40.27,2017,24,NUSA TENGGARA TIMUR
398.0, 2407,KABUPATEN FLORES TIMUR,10,340,63.0,39.48,28.49,35.25,38.78,40.85,42.48,2017,24,NUSA TENGGARA TIMUR
399.0, 2408,KABUPATEN SIKKA,9,484,65.62,40.62,29.38,36.04,48.85,42.06,44.69,2017,24,NUSA TENGGARA TIMUR
400.0, 2409,KABUPATEN ENDE,10,434,68.36,43.26,31.39,39.45,41.82,44.59,46.64,2017,24,NUSA TENGGARA TIMUR
401.0, 2410,KABUPATEN NGADA,5,271,66.63,40.68,28.03,36.74,36.12,42.65,44.09,2017,24,NUSA TENGGARA TIMUR
402.0, 2411,KABUPATEN MANGGARAI,14,484,62.67,52.18,38.82,44.67,45.89,49.53,50.35,2017,24,NUSA TENGGARA TIMUR
403.0, 2412,KABUPATEN SUMBA TIMUR,14,654,60.02,39.65,26.68,35.49,40.64,36.6,40.94,2017,24,NUSA TENGGARA TIMUR
404.0, 2413,KABUPATEN SUMBA BARAT,4,197,57.88,36.95,24.57,37.96,33.17,36.39,38.88,2017,24,NUSA TENGGARA TIMUR
405.0, 2414,KABUPATEN LEMBATA,6,262,65.05,43.09,27.21,34.13,40.35,44.15,44.23,2017,24,NUSA TENGGARA TIMUR
406.0, 2415,KABUPATEN ROTE NDAO,8,523,59.78,41.06,27.06,35.98,41.18,38.07,41.52,2017,24,NUSA TENGGARA TIMUR
407.0, 2416,KABUPATEN MANGGARAI BARAT,18,373,61.33,46.24,35.44,40.75,39.92,47.49,46.96,2017,24,NUSA TENGGARA TIMUR
408.0, 2417,KABUPATEN NAGEKEO,6,192,65.17,41.02,28.66,35.48,38.09,36.86,43.05,2017,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,3,87,51.17,30.28,21.35,28.08,35.5,34.7,34.17,2017,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,5,408,45.08,44.97,24.25,28.52,30.45,36.11,37.2,2017,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGARAI TIMUR,37,548,61.36,51.17,37.81,46.42,46.14,47.14,49.28,2017,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,6,352,52.75,33.55,21.64,31.33,30.08,33.45,35.06,2017,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,15,424,50.23,34.05,20.48,27.6,28.72,29.81,33.52,2017,24,NUSA TENGGARA TIMUR
392.0, 2401,KOTA KUPANG,14,2309,66.81,49.63,29.06,37.55,44.75,39.7,46.5,2018,24,NUSA TENGGARA TIMUR
393.0, 2402,KABUPATEN KUPANG,41,1461,54.38,36.4,29.3,32.14,36.19,33.74,38.45,2018,24,NUSA TENGGARA TIMUR
394.0, 2403,KABUPATEN T T S,21,1036,62.37,49.24,39.13,51.48,52.13,50.63,50.46,2018,24,NUSA TENGGARA TIMUR
395.0, 2404,KABUPATEN T T U,23,809,60.82,42.54,27.36,33.31,41.36,34.81,41.7,2018,24,NUSA TENGGARA TIMUR
396.0, 2405,KABUPATEN BELU,9,470,61.7,42.33,29.01,35.69,45.77,36.64,43.01,2018,24,NUSA TENGGARA TIMUR
397.0, 2406,KABUPATEN ALOR,21,638,56.22,40.36,30.32,36.28,40.8,36.97,41.14,2018,24,NUSA TENGGARA TIMUR
398.0, 2407,KABUPATEN FLORES TIMUR,13,484,66.02,42.58,29.47,37.01,42.24,41.11,44.62,2018,24,NUSA TENGGARA TIMUR
399.0, 2408,KABUPATEN SIKKA,9,491,66.6,44.31,29.08,39.58,45.1,40.83,45.39,2018,24,NUSA TENGGARA TIMUR
400.0, 2409,KABUPATEN ENDE,10,536,67.65,45.05,28.77,36.65,46.49,43.23,45.96,2018,24,NUSA TENGGARA TIMUR
401.0, 2410,KABUPATEN NGADA,6,256,67.7,46.25,29.25,35.22,44.01,43.34,46.4,2018,24,NUSA TENGGARA TIMUR
402.0, 2411,KABUPATEN MANGGARAI,15,556,65.32,49.2,31.82,39.91,47.57,40.16,46.96,2018,24,NUSA TENGGARA TIMUR
403.0, 2412,KABUPATEN SUMBA TIMUR,16,754,60.23,39.54,27.89,37.45,43.34,35.33,41.29,2018,24,NUSA TENGGARA TIMUR
404.0, 2413,KABUPATEN SUMBA BARAT,4,238,59.82,41.08,27.47,37.73,38.95,35.96,41.26,2018,24,NUSA TENGGARA TIMUR
405.0, 2414,KABUPATEN LEMBATA,7,257,67.51,42.87,28.18,36.41,45.68,47.9,45.84,2018,24,NUSA TENGGARA TIMUR
406.0, 2415,KABUPATEN ROTE NDAO,8,581,60.05,40.22,25.17,35.29,42.77,38.93,41.04,2018,24,NUSA TENGGARA TIMUR
407.0, 2416,KABUPATEN MANGGARAI BARAT,18,453,63.97,51.13,39.02,43.85,52.22,40.79,49.62,2018,24,NUSA TENGGARA TIMUR
408.0, 2417,KABUPATEN NAGEKEO,6,187,68.49,46.06,32.89,38.75,48.25,42.17,47.52,2018,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,3,86,56.02,36.04,23.17,34.04,41.0,36.75,38.02,2018,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,6,444,44.99,37.72,28.71,36.38,45.9,37.11,37.29,2018,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGGARAI TIMUR,40,633,59.96,48.65,36.22,50.78,49.14,40.84,47.35,2018,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,6,402,52.02,34.46,26.22,32.18,35.52,32.37,36.42,2018,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,15,462,51.38,35.46,25.51,35.65,36.67,32.1,36.46,2018,24,NUSA TENGGARA TIMUR
392.0, 2401,KOTA KUPANG,14,2345,69.65,49.08,33.53,38.27,43.92,46.77,49.11,2019,24,NUSA TENGGARA TIMUR
393.0, 2402,KABUPATEN KUPANG,43,1525,57.07,37.92,29.67,34.21,35.37,40.49,40.78,2019,24,NUSA TENGGARA TIMUR
394.0, 2403,KABUPATEN T T S,21,1229,52.08,38.89,30.78,38.34,36.7,41.59,40.5,2019,24,NUSA TENGGARA TIMUR
395.0, 2404,KABUPATEN T T U,23,887,60.55,41.2,31.08,37.45,37.88,43.25,43.37,2019,24,NUSA TENGGARA TIMUR
396.0, 2405,KABUPATEN BELU,9,520,67.56,44.2,33.82,39.16,40.76,46.56,47.26,2019,24,NUSA TENGGARA TIMUR
397.0, 2406,KABUPATEN ALOR,26,807,53.97,36.6,26.97,30.76,35.61,38.92,38.65,2019,24,NUSA TENGGARA TIMUR
398.0, 2407,KABUPATEN FLORES TIMUR,14,477,70.03,40.77,30.65,37.19,39.97,46.96,46.28,2019,24,NUSA TENGGARA TIMUR
399.0, 2408,KABUPATEN SIKKA,10,474,69.56,44.44,32.48,38.97,39.96,51.26,48.78,2019,24,NUSA TENGGARA TIMUR
400.0, 2409,KABUPATEN ENDE,10,540,71.49,45.03,32.76,39.71,42.37,46.25,48.37,2019,24,NUSA TENGGARA TIMUR
401.0, 2410,KABUPATEN NGADA,10,426,72.3,44.43,33.21,37.62,39.62,52.12,49.49,2019,24,NUSA TENGGARA TIMUR
402.0, 2411,KABUPATEN MANGGARAI,15,683,65.32,45.14,33.98,42.85,45.43,45.47,47.31,2019,24,NUSA TENGGARA TIMUR
403.0, 2412,KABUPATEN SUMBA TIMUR,17,962,61.05,36.98,25.13,28.77,36.71,38.61,40.02,2019,24,NUSA TENGGARA TIMUR
404.0, 2413,KABUPATEN SUMBA BARAT,4,221,61.72,41.85,30.71,39.45,36.02,41.47,43.63,2019,24,NUSA TENGGARA TIMUR
405.0, 2414,KABUPATEN LEMBATA,9,360,70.31,42.65,32.4,35.85,41.28,53.06,48.49,2019,24,NUSA TENGGARA TIMUR
406.0, 2415,KABUPATEN ROTE NDAO,8,631,59.51,42.07,32.58,41.17,45.65,45.21,44.67,2019,24,NUSA TENGGARA TIMUR
407.0, 2416,KABUPATEN MANGGARAI BARAT,19,531,61.53,44.36,32.96,38.12,41.45,45.55,45.64,2019,24,NUSA TENGGARA TIMUR
408.0, 2417,KABUPATEN NAGEKEO,9,227,68.08,44.04,36.82,41.41,44.71,49.04,48.96,2019,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,3,82,55.0,32.29,24.6,26.67,30.68,36.83,36.05,2019,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,6,448,43.14,31.43,23.24,31.42,30.97,35.33,32.92,2019,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGGARAI TIMUR,42,747,61.11,45.04,33.52,43.27,42.82,42.79,45.64,2019,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,6,414,55.69,36.68,27.19,37.21,35.51,40.7,39.84,2019,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,15,475,50.82,35.97,26.75,30.64,36.7,37.54,37.51,2019,24,NUSA TENGGARA TIMUR
414.0, 2501,KOTA JAYAPURA,6,1032,73.17,67.77,65.8,60.34,68.24,61.53,66.14,2015,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,7,339,64.6,53.53,51.16,51.43,50.88,49.04,53.44,2015,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,9,493,59.75,42.01,29.13,30.94,32.28,40.12,39.04,2015,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,4,376,59.96,41.64,26.84,29.02,34.29,37.51,38.21,2015,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,9,627,73.43,43.84,29.81,31.25,36.65,42.38,42.89,2015,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,3,136,81.89,71.73,74.73,81.78,83.95,67.77,76.98,2015,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,6,416,69.29,45.77,24.79,30.22,28.78,33.67,38.75,2015,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,3,135,32.13,37.91,19.47,22.67,20.85,31.69,27.45,2015,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,1,38,70.95,65.44,61.73,69.74,58.55,61.97,64.73,2015,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,4,320,65.09,38.67,22.43,26.83,28.5,32.68,35.7,2015,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,5,205,69.81,68.37,65.07,58.47,61.95,60.22,63.98,2015,25,PAPUA
425.0, 2512,KABUPATEN SARMI,2,78,63.57,40.41,28.91,27.11,29.55,36.96,37.75,2015,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,5,104,52.54,47.06,37.2,32.45,37.09,43.92,41.71,2015,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,2,111,60.98,41.49,49.8,41.92,38.88,37.07,45.02,2015,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,1,62,60.25,46.0,27.2,35.36,26.29,30.52,37.6,2015,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,53,77.81,61.03,43.83,69.43,78.91,68.07,66.51,2015,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,4,147,60.99,50.57,38.86,40.41,40.26,46.96,46.34,2015,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,2,53,77.59,61.97,61.24,74.81,63.92,43.58,63.85,2015,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,2,18,61.69,49.32,37.5,62.36,64.31,63.06,56.37,2015,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,2,33,63.39,65.23,46.99,50.0,51.06,59.54,56.04,2015,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,2,45,68.39,52.9,44.52,29.17,38.56,61.11,49.11,2015,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,1,21,72.13,68.9,66.95,54.88,70.12,62.38,65.89,2015,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,PAPUA
